,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
50,51,101.44260218473383,211.1752993500012,,98,104,208,214,42.0,1.1761854906943547,1.0386591951396704,-80.00385560684666,0.4692331576537778,0.0,4.208615628662783,0.0,34.3971025188455,,0.11692568616323984,2.612802692574302
51,52,251.9482964524223,217.16939701029398,,249,255,214,220,43.0,0.9795238432154276,0.8656012385459259,-24.980082003769095,0.46806142156199587,0.0,118.47143017025391,0.0,320.6737066786188,,0.11630406493785228,2.1766056964690916
52,53,147.73477949080583,236.969523619542,,146,150,235,239,23.0,0.9044705085352127,0.8358592586916618,-87.5762303211024,0.3820489662747387,0.0,2.407550001358415,0.0,9.981660086714134,,0.07585791819201115,2.050673509279264
53,54,368.24526595732937,238.36119473502814,,366,370,235,241,32.0,1.2260906880747477,0.7682590058123523,83.02437462840332,0.7793472060264288,0.0,5.073032240679484,0.0,26.22291140414368,,0.37340768241319855,2.409246916640465
54,55,101.02381613111467,263.52915543123106,,98,104,261,267,44.0,1.209344536595481,0.9864612370566932,42.320700065219384,0.5784764436363738,0.0,13.76581427507776,0.0,96.66964841038461,,0.1843009107778696,2.5986482042291152
55,56,304.246741686119,273.0174797602395,,301,308,270,276,47.0,1.1038382844541483,0.9805064074259604,77.17848558400213,0.459321726189914,0.0,144.05902612700257,0.0,556.4371898089413,,0.11173002310675961,2.458420721237925
56,57,172.82850826256842,279.4730602598832,,170,176,276,283,53.0,1.2140399838215905,0.9855784740127854,89.97239394428296,0.5839117420533495,0.0,72.074542151969,0.0,336.06027144089705,,0.188182854645073,2.603784703769786
57,58,80.41551925162,286.8749131746512,,77,84,284,290,52.0,1.2259767456305557,0.9983087085110502,-5.854416747930703,0.5804489901261629,0.0,34.60499054029625,0.0,198.76608588925941,,0.18570338950630672,2.632578890987779
58,59,253.0,286.0,,252,254,285,287,9.0,0.5688292519459035,0.5688292519459035,-45.0,0.0,0.0,0.21127529779720805,0.0,0.21127529779720805,,0.0,1.3394905246821738
59,60,124.16739312601285,293.8811539389231,,121,127,292,296,34.0,1.2315998686961718,0.8677038256410508,9.240913718337396,0.7096703612311814,0.0,9.968378966356141,0.0,52.43552675044492,,0.29546612686826457,2.5086008383717777
60,61,289.0397865696881,301.3744675191807,,287,291,299,304,28.0,0.9598640230930227,0.8482724391283152,61.012588798451056,0.4679738751182056,0.0,4.2439175191990826,0.0,19.072628191009077,,0.11625770034084593,2.1329685656192936
61,62,70.06405350097944,303.9141043339285,,67,74,300,307,55.0,1.0100007750069024,0.9352558896680937,58.848442660554326,0.37753523395258354,0.0,3664.9868946404567,0.0,16698.880993437386,,0.07400478018276568,2.2920548368142044
62,63,355.37848835148856,303.8878061710718,,352,359,301,307,46.0,1.0940134272212134,0.9344484033052848,10.927445061289164,0.5200314610686411,0.0,55.4779353632883,0.0,274.6124807240707,,0.1458528935254686,2.3957092446757393
63,64,215.6145841447729,312.1679577862975,,212,218,309,316,48.0,1.002987441165646,0.9059500561767521,-55.7106427830544,0.42911125101957653,0.0,184.67590885439316,0.0,441.58828180206854,,0.09674835497054646,2.250504185162813
64,65,319.3094591332847,313.90406345885515,,316,324,311,317,53.0,1.3554753205500063,0.8908062333590818,27.871940223011848,0.7537240470643696,0.0,180.88120061633293,0.0,995.2821042801249,,0.3428089616580975,2.7007892396262205
65,66,245.52566035768672,322.2906144315898,,243,249,318,325,48.0,1.0910030677255549,0.9450334255585436,-89.59874797200835,0.49968703224253846,0.0,67.87279053546196,0.0,267.1234801965812,,0.13379397958185246,2.403402679360395
