col1_1,label_1,xcentroid_1,ycentroid_1,sky_centroid_1,bbox_xmin_1,bbox_xmax_1,bbox_ymin_1,bbox_ymax_1,area_1,semimajor_sigma_1,semiminor_sigma_1,orientation_1,eccentricity_1,min_value_1,max_value_1,local_background_1,segment_flux_1,segment_fluxerr_1,ellipticity_1,fwhm_1,col1_2,label_2,xcentroid_2,ycentroid_2,sky_centroid_2,bbox_xmin_2,bbox_xmax_2,bbox_ymin_2,bbox_ymax_2,area_2,semimajor_sigma_2,semiminor_sigma_2,orientation_2,eccentricity_2,min_value_2,max_value_2,local_background_2,segment_flux_2,segment_fluxerr_2,ellipticity_2,fwhm_2,Separation
106,107,74.9905870378073,111.11813054832986,,72,79,108,114,47.0,1.2008869378682498,0.9920012640330964,-35.629933326001826,0.563586332119608,0.0,34.158196027937514,0.0,163.6908925473129,,0.17394283112609754,2.5936159153044755,33,34,74.57193323422564,110.62657576870942,,74,75,109,112,7.0,1.0438387401682343,0.46020824999156806,-78.81423533808575,0.8975657617181729,10.13800198740887,38.77648877020806,1.9027811703656843,149.53957543217024,,0.5591194000738113,1.8995320128832986,0.645675699264806
107,108,149.25897843696094,112.94126720170783,,144,153,108,117,64.0,1.0819825012754063,1.010195227790873,-65.73643155596938,0.3581811939621307,0.0,8569.216186195921,0.0,46149.31611761458,,0.06634790618139641,2.4648006875856425,32,33,149.69333794624575,113.13026523554137,,136,163,100,126,437.0,4.084686959865006,3.8029181810994226,3.1049804280535622,0.3649725791816776,-1.5612145586638895,741.4928724117019,-0.89527337428571,53046.16525183459,,0.06898173141152908,9.292869138913604,0.4736965696509527
111,112,123.58556254808694,125.58161970928329,,120,130,123,129,62.0,1.4069164731947932,1.0242534390431657,-27.59445348311643,0.6855633571751027,0.0,285.3328570181483,0.0,1190.9042634013708,,0.27198703081689357,2.8977249856590475,93,94,122.95410656782096,125.3086974721076,,119,127,121,129,39.0,2.2115766728598354,1.6584148485022852,-57.02803136349128,0.6615750319535376,9.661156717468852,45.48674646366481,0.7383350003054159,933.2445705252129,,0.2501210250342555,4.602878500077715,0.6879122055601703
112,113,288.7976568546776,113.92689880434764,,286,293,111,121,63.0,1.3707942226043106,0.9888853407418416,46.726558810230586,0.6925228849568713,0.0,165.8505472421412,0.0,792.1855170229217,,0.2786040935720442,2.8144636476392906,34,35,289.09077132951575,113.10236331155714,,286,294,110,116,27.0,2.1450485107623596,1.3714764567420887,25.491395968768824,0.7689004593869072,6.5121284754826565,38.446078302914486,1.608578810357214,637.3151258607323,,0.3606314962757369,4.239389264952345,0.8750856382268655
113,114,297.113244892112,117.91038765317501,,292,300,115,122,47.0,1.2222829615901523,1.001690168084709,-53.180219675740844,0.5730449244813058,0.0,170.61910234848452,0.0,495.70358709705863,,0.18047604395831462,2.6313777627514705,36,37,297.81580731050656,118.54574980010365,,295,300,115,121,16.0,1.535446149009496,1.285539139424823,-76.82406885688597,0.5468334088653914,3.222467975517686,30.478408441546236,5.884035966394636,297.21645132633626,,0.16275856352623375,3.3344641625850024,0.9472481245640931
115,116,291.0955676622016,127.36684555846057,,288,295,122,131,58.0,1.241253961509532,1.0446698061143738,-83.39110094137607,0.540063068312491,0.0,282.87285425892884,0.0,922.0929969049017,,0.1583754505452578,2.7014037401297726,40,41,290.41925312665893,127.59643019983318,,287,293,124,131,29.0,1.8783179861318737,1.2675205320219352,-54.30367766532639,0.7379852891388126,1.12546535347213,42.62904382994659,5.547772984223037,537.7875473184941,,0.32518320040569293,3.7731120566797967,0.7142201751144065
122,123,239.44906923694094,143.8767377991057,,235,247,141,147,72.0,1.7308385922211895,1.0018173718710592,-4.196025772579993,0.8154662550085814,0.0,164.03775192368641,0.0,1173.6040398621694,,0.42119538102890086,3.3299854372899524,95,96,239.86596375363058,143.97198060897892,,235,245,141,148,46.0,2.5013082227191026,1.7550130234882697,-36.970969653839795,0.7125335409566177,7.453592577580066,37.00109032877667,0.1831496403043804,1047.057295872634,,0.2983619501396577,5.087886535528802,0.42763562863544435
123,124,233.17254258178053,145.41723860814324,,230,236,143,148,35.0,1.2374211357179072,0.7788263322216633,-15.221256137944335,0.777085763220622,0.0,118.64839555427733,0.0,565.5482390639244,,0.3706052775882026,2.434581882163479,96,97,233.24108973361234,145.05566328032947,,231,236,143,147,19.0,1.664930263141055,0.9286308478558645,-14.704074522143133,0.8300025432097206,7.901798846390032,47.023560732028066,2.7009930192896023,429.56056885982156,,0.44224039383853175,3.174358575868967,0.3680155291667545
125,126,71.56500247326223,202.07893849202887,,68,78,194,206,95.0,2.0667067654956885,0.9322112428147876,-47.75125142860424,0.8924930195092313,0.0,423.3528834608126,0.0,2137.3186927122447,,0.5489387955861258,3.7751719155018346,52,53,71.56589639178037,201.70584522549962,,65,77,196,206,72.0,2.9557317026473107,2.0286516974210143,-41.96928048084953,0.7272761035349048,6.204507725318582,50.399098694573354,3.731884683471261,1668.2727580894061,,0.3136549925678147,5.969312661876792,0.3730943374265886
126,127,272.23658420697006,267.32945410799584,,268,276,263,271,54.0,1.2139018319180335,1.0283621486495156,60.631472239831055,0.5313469706417802,0.0,196.51106962818503,0.0,763.0353159230589,,0.15284570662139518,2.649086920854659,60,61,272.50278195767885,267.65681224407285,,269,275,263,272,35.0,2.7252028331960565,1.333765837430544,65.99835667623984,0.872048804336439,9.792667670283587,46.1629042553292,1.4734060308057249,721.9517792594679,,0.5105810763207179,5.052080171861339,0.4219296051928921
128,129,45.15660473748208,310.54612751315864,,42,49,306,314,65.0,1.3661029748991667,1.2221466635708158,79.9926714184637,0.4468224637541267,0.0,56.658032531092054,0.0,353.02413806148127,,0.10537735000465565,3.0521410282409267,68,69,44.42165534876289,310.85836248421924,,43,46,310,312,7.0,1.2263805118090179,0.4475171916182965,22.86405719835611,0.9310432202614417,9.78203768871031,19.62297713245585,8.131296821997601,93.05855022789265,,0.6350910771093632,2.173768551620323,0.7985244399089629
129,130,45.42875751230159,318.76998717467546,,42,49,315,322,53.0,1.12851242734601,0.9413006576569769,71.39782948292306,0.55160194952698,0.0,201.98920021758963,0.0,608.279453620688,,0.1658925193489541,2.446966936773538,70,71,46.17574494573619,319.43512122177515,,43,48,317,323,19.0,1.7354229469007343,1.30620916974438,-79.97547143207575,0.6583924375622004,8.498172365035115,35.33014472836568,1.3759943701988981,402.2205211589425,,0.24732517103273333,3.6167288496336725,1.0001967438061488
131,132,296.7902467847686,340.04316288288777,,292,305,334,344,95.0,1.932144826577102,0.9712831544572008,-28.444506516335323,0.8644627568975367,0.0,367.957872568524,0.0,3441.203543931577,,0.49730313116440605,3.600863505654997,100,101,297.47369199390107,339.93383757388705,,291,306,334,348,116.0,3.5834316421101446,2.4683847809091075,-44.23696477474289,0.7249203781243321,7.053740388910702,68.70144647090498,-1.6519500566219332,3749.939391726196,,0.3111673313640857,7.245407757949745,0.6921339300122576
132,133,355.86325358293925,360.52119203752517,,350,360,357,364,60.0,1.1020652284307062,0.9267044505063424,-9.937421479667616,0.5412218287302271,0.0,5599.559846684821,0.0,29734.76129309751,,0.15912014407175334,2.3976005386871697,102,103,355.9341205377025,360.5784040503452,,347,366,349,372,284.0,3.7723147192758475,3.186552619444811,77.49027212240848,0.5352072584442326,-1.8786475574342862,530.655652265456,2.9808006492349026,31902.08871837114,,0.1552792233473782,8.222415884808372,0.0910787554171482
