,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
352,353,300.01181785291465,241.84630469651526,,295,306,238,247,77.0,1.8222964719221915,1.4145096132570238,-16.549893172183538,0.6304576511692153,0.0,3612.609940214088,0.0,37894.864121203245,,0.22377635305139265,3.841173433993697
353,354,283.34216667176395,243.70355425156225,,279,288,240,247,51.0,1.4656137660278201,0.77393280376631,-33.0383246284656,0.8492067245479155,0.0,15516.639347384003,0.0,79889.73126558866,,0.47193945519230385,2.7597625416940232
354,355,275.3757050951478,249.06505449523345,,271,279,246,252,60.0,1.3213310065314459,1.0479630719468853,2.348619796529106,0.6090762202011399,0.0,1900.0723148960485,0.0,13365.296121378746,,0.2068883067401588,2.808137580057612
355,356,391.81576086184896,259.629741638195,,385,394,257,268,68.0,1.5440280609856372,0.8097373627591161,-45.493594681810876,0.8514524783108935,0.0,40977.6176225325,0.0,233648.49853970052,,0.47556823401109904,2.9030725643196575
356,357,383.82003497264037,271.52479254552003,,381,387,268,274,44.0,1.0357536245841914,0.8499500548967038,-15.720760962349521,0.5714882284624466,0.0,5189.1679981761345,0.0,20996.758878855606,,0.17938973639805444,2.230998234542973
357,358,111.83794412391714,262.54800555846373,,105,115,258,269,79.0,1.3206159574192953,1.01411033833089,-57.460254640104914,0.6405612559991146,0.0,35323.033962305344,0.0,308432.6262189947,,0.23209292403778659,2.772517502855223
358,359,110.79987914917614,274.47611813226473,,106,116,269,279,90.0,1.4986436593345454,1.2227302645990907,56.63175329702144,0.5782053706641251,0.0,6653.908912300501,0.0,55874.73857566389,,0.1841087392702616,3.2205993667664763
359,360,234.6111505318978,262.72749575819967,,230,240,259,267,73.0,1.416681558979909,1.235212582911012,-5.852105189516813,0.4896740006167726,0.0,64999.999999999985,0.0,864161.7253352832,,0.12809440125666982,3.1296686904515654
360,361,226.46201805530717,266.7040473809825,,224,230,264,269,36.0,1.2599169109241068,0.7864877172218077,-14.556396405610242,0.7812344155840594,0.0,5425.037123750603,0.0,22172.371230334717,,0.37576223447548995,2.4730956187401003
361,362,219.80515790711536,267.78220296618315,,213,225,264,271,85.0,1.9459480520221613,1.1200753972055426,-5.364061957015881,0.8177358481842425,0.0,2340.103030812324,0.0,28452.90314821786,,0.42440632161706504,3.7386365971635764
362,363,52.11074465209758,267.4317376540964,,45,56,264,274,80.0,1.8487211496313516,0.937416143671576,-29.687495150867953,0.8619096141464655,0.0,25273.655345912975,0.0,182557.29505422222,,0.49293805403886704,3.4514460578189405
363,364,51.56953245843043,275.7644050349894,,48,54,272,278,41.0,0.9493598452892931,0.9026044822845922,-41.024953853239396,0.3099567985435508,0.0,14041.204740144882,0.0,53816.470110444694,,0.04924935811926334,2.181216159004703
364,365,327.50276351375385,269.1000668251598,,320,331,264,276,81.0,2.2220909388854877,0.8409549210267655,-49.26043290265074,0.9256208882944441,0.0,2213.282767601412,0.0,16400.72320308406,,0.6215479275350653,3.9561303766351297
365,366,298.00618514131537,277.92140037294445,,294,302,273,281,72.0,1.1991853892644024,1.0921161128206716,-15.177915046186065,0.4130353524690093,0.0,4694.196552932343,0.0,29262.985879045227,,0.08928500747445622,2.7007451534601197
366,367,308.5201843986149,282.0432504207815,,302,320,275,287,120.0,2.418328299317182,1.0083634149076972,-31.615293142109756,0.9089215647858407,0.0,2914.532042770999,0.0,34970.37140430104,,0.5830328681211687,4.362811308595505
367,368,130.2749757357314,277.9091642605997,,128,134,275,280,39.0,0.9030493788125848,0.8653421276394925,27.188890671901053,0.2859500315987987,0.0,10700.138587289892,0.0,36294.36712796244,,0.04175546991978829,2.0825951651185703
368,369,125.1863327117477,284.97767545920044,,121,128,280,289,60.0,1.6419918918389633,1.005929921421826,-55.98230047165952,0.7903715252925807,0.0,49334.82080108063,0.0,561106.3259719181,,0.38737217496535503,3.2063762657541197
369,370,164.25683229071484,293.6333997837855,,160,168,290,297,55.0,1.442390776527895,1.0167934812977344,-25.286690376274457,0.7092707140022836,0.0,1334.4304196884345,0.0,11513.791635460333,,0.2950637941922043,2.9385097906207642
370,371,151.29288171253114,305.0204602724156,,146,163,294,312,146.0,4.994548937718928,0.9971209259555837,-44.24723940613327,0.9798689386014263,0.0,7112.324555551228,0.0,85757.45252669441,,0.8003581627911767,8.480584392058882
371,372,278.6527845033337,295.7393910564158,,275,282,291,299,52.0,1.3350587835588148,0.9011299134540349,-67.58429412709833,0.737841550636131,0.0,15514.06565451204,0.0,97706.54119258512,,0.3250260403875793,2.6820237745092017
372,373,275.6506950146349,302.2342868311586,,272,279,298,306,56.0,1.3607707232468083,0.9980477188000915,-71.46080381155774,0.6797509925380857,0.0,18351.528166574073,0.0,145174.22990969822,,0.26655703143087706,2.8099408633937446
373,374,269.93544613743086,307.7776676731579,,265,273,304,313,56.0,1.440279123996662,0.8562892947898851,-40.8013172017651,0.8040733533546963,0.0,4757.599648231181,0.0,27943.114695121596,,0.4054698977974843,2.790056988760016
374,375,264.4987014538439,312.60062357347226,,262,267,310,315,25.0,1.1069657670556177,0.7707156947430158,-35.950210858510616,0.7178074507712872,0.0,154.5340057655505,0.0,795.2076484708482,,0.3037583295886218,2.2459699638338404
375,376,333.358892962787,302.1443156567161,,328,337,299,305,60.0,1.2426357063668665,0.9384220377882717,-0.8661124573492024,0.6555096884423662,0.0,4955.955721716116,0.0,30393.10286876034,,0.24481323610765537,2.592858668169734
376,377,322.3174317030149,305.23316790000666,,319,327,302,308,51.0,1.3216746379197797,0.9537069348874578,-14.898772451390267,0.6923208530322515,0.0,1048.4873768429102,0.0,7106.491955299902,,0.2784102020838324,2.713862810509294
377,378,315.0013586553902,308.62918650521885,,309,320,305,311,70.0,1.5597229946531748,0.9140204524795342,-4.284713804471763,0.8103004901491407,0.0,7195.469885638865,0.0,45376.62274746658,,0.41398539637304066,3.0101975163376222
378,379,126.93776393996222,306.7659201157594,,124,130,304,309,36.0,1.1816589399556932,0.8652889334739088,-23.427151531326544,0.6810184820579984,0.0,1086.434525909116,0.0,4221.006599412538,,0.2677337730746968,2.4387130714506857
