,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
55,56,100.91916106050566,263.54350335760614,,98,104,260,267,48.0,1.2488599834522298,0.9981420476285472,39.90722221429396,0.6010085969830745,0.0,24.818038676493092,0.0,149.81726400256792,,0.2007574421038152,2.662060688057042
56,57,304.2458375276699,273.0178751576563,,301,308,269,276,54.0,1.134887295446791,1.0007433600577502,77.59474903360457,0.47162395982292826,0.0,155.28582298251553,0.0,594.4196505999294,,0.1182002265134442,2.5194684206043023
57,58,172.82164370383003,279.46710488447417,,170,176,275,283,57.0,1.2318140829576985,0.9895963346614124,88.91857757102643,0.5954869088707381,0.0,85.2847798900442,0.0,376.9495640582399,,0.1966349887108768,2.631013174671312
58,59,80.3369793603238,286.8924555062124,,77,84,284,290,52.0,1.2574788782199138,0.988834288483276,-4.869968545594117,0.6177652878882888,0.0,57.8402383947349,0.0,256.0469316767847,,0.21363745697019643,2.663678496139416
59,60,252.96805197870097,286.13182598374993,,251,255,284,288,24.0,0.9668994786385288,0.8273764975360555,45.0109000851479,0.5174711816324602,0.0,2.7575437534707725,0.0,10.603634660281571,,0.1442993653269239,2.118975936693573
60,61,197.5327717198001,291.03134690222544,,196,199,290,293,16.0,0.7567444137059596,0.5947786280551245,-1.5939712532999677,0.6182642635507276,0.0,0.6708609978035638,0.0,1.2847862879127758,,0.21402970767587126,1.602682741331433
61,62,124.1946353563588,293.8890440290031,,120,128,291,296,47.0,1.3387150998897501,0.8750405539504473,7.602853643350056,0.7568038057928032,0.0,20.90418559251389,0.0,95.72196683574194,,0.3463578964467411,2.6630579044253473
62,63,289.07062887750925,301.383276654858,,287,292,299,304,32.0,1.076891971812334,0.8724336446850522,70.58239675234866,0.5862359633137125,0.0,9.110587257331725,0.0,45.152378393350126,,0.18985964468022976,2.3077457404858266
63,64,70.07144296602091,303.93848732512805,,67,75,300,307,56.0,1.0877659894634646,0.9830492607523952,39.80938270826538,0.4280980353706945,0.0,3288.346927732648,0.0,16944.26683617087,,0.09626769886666564,2.441314011207102
64,65,355.40940662607625,303.8949870184019,,352,359,301,307,46.0,1.0850185608031202,0.9358657701101416,21.746680288458776,0.5059985270054066,0.0,69.24943925506054,0.0,317.5205489969078,,0.137465658267244,2.385881321129827
