col1_1,label_1,xcentroid_1,ycentroid_1,sky_centroid_1,bbox_xmin_1,bbox_xmax_1,bbox_ymin_1,bbox_ymax_1,area_1,semimajor_sigma_1,semiminor_sigma_1,orientation_1,eccentricity_1,min_value_1,max_value_1,local_background_1,segment_flux_1,segment_fluxerr_1,ellipticity_1,fwhm_1,col1_2,label_2,xcentroid_2,ycentroid_2,sky_centroid_2,bbox_xmin_2,bbox_xmax_2,bbox_ymin_2,bbox_ymax_2,area_2,semimajor_sigma_2,semiminor_sigma_2,orientation_2,eccentricity_2,min_value_2,max_value_2,local_background_2,segment_flux_2,segment_fluxerr_2,ellipticity_2,fwhm_2,Separation
83,84,121.76538839762024,14.870818822342908,,118,125,9,19,69.0,1.6937173254697981,0.9187234744945554,-75.32464655353246,0.8401008559034993,0.0,211.89921184807395,0.0,1279.729586671465,,0.4575697723114909,3.208407183807921,6,7,122.47922831361188,14.607331434617112,,119,125,10,19,38.0,2.163997462845873,1.4398554164438162,-80.88733869355292,0.7465152120209578,-0.13428894225654986,43.574422545077184,5.684931294933197,718.6522176019033,,0.3346316522246461,4.328024920961201,0.7609159146407165
84,85,295.00706796984264,5.423696790464999,,291,302,4,9,50.0,1.09625991518205,0.7533700444935651,2.001839591025926,0.7264508214465502,0.0,9490.888734947077,0.0,38491.471592529575,,0.31278154563513616,2.2148783321662693,0,1,295.0879144105176,5.840336572231057,,284,307,0,21,366.0,3.840168920973999,3.757599814209559,-61.30778265578117,0.20625358205503969,0.999187483563631,611.8811663536522,4.598317772101069,42113.53926356451,,0.02150142570902791,8.946217300878864,0.4244111859033416
90,91,308.689313788024,24.48048241094515,,303,313,18,30,97.0,1.8079655036663391,1.0221031311847524,73.83368237339394,0.824862560192079,0.0,255.78282247773132,0.0,1809.3525638996807,,0.43466668522599095,3.458233460243664,11,12,308.6696394886341,24.465213084298462,,304,313,16,32,73.0,3.452862810615878,1.901136219963087,80.5469896459832,0.8347711321806289,-3.90704043206755,39.46231946802392,6.023913727354643,1381.8977686828275,,0.44940290876370315,6.563272653200451,0.024904425163516777
93,94,349.9050849264987,10.402165126889097,,346,353,8,13,40.0,1.2946231360216804,0.9217948451041584,8.018870825939953,0.7021613146041917,0.0,26.249218039767808,0.0,119.44346276606356,,0.2879821011566399,2.646295387101469,4,5,349.6013472201427,10.33578233073608,,348,351,9,11,7.0,0.9115673654211099,0.6435940897859107,21.373665491103694,0.7081817252435542,11.50624451708438,35.00834260058048,5.685787921000998,128.22915931246172,,0.2939697994907986,1.858047335846269,0.31090717246068544
96,97,284.3723118855848,38.85633195602541,,281,289,33,43,79.0,1.295157497449219,1.0028586153748742,89.58510015035797,0.6328015408256086,0.0,1763.2930377955834,0.0,10866.804321003432,,0.22568597460156026,2.7275070245700133,15,16,284.73084398055886,37.91204430629626,,277,293,25,46,237.0,4.214594686283977,3.0925606264979697,-89.40131166171895,0.6793934789485233,2.161914005827012,178.73846439003188,4.980072869817522,11329.469643313254,,0.2662258516667255,8.704355807617487,1.010061596417511
100,101,68.86007862862427,68.90682760571002,,65,74,66,72,58.0,1.2177586374693463,0.8250688564922716,-7.096447281661065,0.7354944981238264,0.0,184.90069939038221,0.0,442.1898198438547,,0.32246930458496514,2.4492815516359663,26,27,68.80304438298883,69.76649944400262,,67,71,67,72,12.0,1.7861000777793075,0.8188883394862333,-56.94795614154282,0.8887055414988942,10.579305005681835,36.18413624688364,1.5107267593754985,260.2519227959497,,0.541521581195846,3.2717305657458127,0.8615617068606164
102,103,149.2617327991675,112.93532835891628,,145,153,108,117,63.0,1.060537603318971,0.9619438754022932,-70.51378375798998,0.4210569582286925,0.0,8880.010106087157,0.0,46765.134419000744,,0.09296580112588848,2.3841177977437127,32,33,149.69333794624575,113.13026523554137,,136,163,100,126,437.0,4.084686959865006,3.8029181810994226,3.1049804280535622,0.3649725791816776,-1.5612145586638895,741.4928724117019,-0.89527337428571,53046.16525183459,,0.06898173141152908,9.292869138913604,0.4735856721362876
106,107,288.7895769179231,113.89159468458935,,286,293,111,120,59.0,1.240485477258582,0.9668008566800865,45.04997347275751,0.6265602653056097,0.0,169.24588045424545,0.0,759.176546771313,,0.22062702514125876,2.6187822945299604,34,35,289.09077132951575,113.10236331155714,,286,294,110,116,27.0,2.1450485107623596,1.3714764567420887,25.491395968768824,0.7689004593869072,6.5121284754826565,38.446078302914486,1.608578810357214,637.3151258607323,,0.3606314962757369,4.239389264952345,0.844750989199147
107,108,297.9333458396264,117.91664058196679,,292,302,115,121,62.0,1.4119292185860097,0.984065752850326,-6.239679064807886,0.7171047972188589,0.0,177.61849748500282,0.0,730.7141909913378,,0.30303464232022315,2.865695795954017,36,37,297.81580731050656,118.54574980010365,,295,300,115,121,16.0,1.535446149009496,1.285539139424823,-76.82406885688597,0.5468334088653914,3.222467975517686,30.478408441546236,5.884035966394636,297.21645132633626,,0.16275856352623375,3.3344641625850024,0.6399950891783663
111,112,123.01594294322763,125.71309460610854,,121,126,123,129,32.0,1.1570649963951205,0.8419034513222462,-82.97678023128847,0.685980585504991,0.0,296.849380956254,0.0,876.7711682544409,,0.272380156736892,2.382678106927147,93,94,122.95410656782096,125.3086974721076,,119,127,121,129,39.0,2.2115766728598354,1.6584148485022852,-57.02803136349128,0.6615750319535376,9.661156717468852,45.48674646366481,0.7383350003054159,933.2445705252129,,0.2501210250342555,4.602878500077715,0.4090975180951516
113,114,291.13788514819555,127.37897974853482,,288,295,123,131,54.0,1.2182951028177282,1.0257662717331593,-87.23209182620025,0.5395264664679538,0.0,286.67309367185516,0.0,899.4771912774119,,0.15803135926532053,2.6518867396640444,40,41,290.41925312665893,127.59643019983318,,287,293,124,131,29.0,1.8783179861318737,1.2675205320219352,-54.30367766532639,0.7379852891388126,1.12546535347213,42.62904382994659,5.547772984223037,537.7875473184941,,0.32518320040569293,3.7731120566797967,0.7508106826275659
115,116,239.32807337952073,143.86916711055332,,235,246,141,147,64.0,1.633691427482298,0.9622252932983617,-5.565376820236486,0.8081414909986533,0.0,176.22390505203424,0.0,1154.459022270912,,0.41101160408164783,3.1570511232621428,95,96,239.86596375363058,143.97198060897892,,235,245,141,148,46.0,2.5013082227191026,1.7550130234882697,-36.970969653839795,0.7125335409566177,7.453592577580066,37.00109032877667,0.1831496403043804,1047.057295872634,,0.2983619501396577,5.087886535528802,0.5476282224452516
